Proteome Id	Organism Id
UP000229494	1871037
UP000229636	1871037
UP000229721	1871037
UP000229733	1871037
UP000229822	1871037
UP000230155	1871037
UP000230187	1871037
UP000230191	1871037
UP000230234	1871037
UP000230280	1871037
UP000230427	1871037
UP000230433	1871037
UP000230530	1871037
UP000230544	1871037
UP000230585	1871037
UP000230728	1871037
UP000230744	1871037
UP000230817	1871037
UP000230909	1871037
UP000231049	1871037
UP000231118	1871037
UP000231126	1871037
UP000231169	1871037
UP000231174	1871037
UP000231311	1871037
UP000231439	1871037
UP000231590	1871037
UP000260281	1871037
UP000260922	1871037
UP000261953	1871037
UP000262596	1871037
UP000263681	1871037
UP000263936	1871037
UP000264154	1871037
UP000264304	1871037
UP000264629	1871037
UP000264635	1871037
UP000268530	1871037
UP000315519	1871037
UP000317070	1871037
UP000320850	1871037
UP000514426	1871037
UP000517438	1871037
UP000520264	1871037
UP000520972	1871037
UP000525682	1871037
UP000526121	1871037
UP000528917	1871037
UP000529862	1871037
UP000532982	1871037
UP000533509	1871037
UP000540209	1871037
UP000540225	1871037
UP000540334	1871037
UP000542011	1871037
UP000542694	1871037
UP000545686	1871037
UP000546357	1871037
UP000546793	1871037
UP000547384	1871037
UP000555029	1871037
UP000555059	1871037
UP000555436	1871037
UP000556272	1871037
UP000559749	1871037
UP000562825	1871037
UP000568401	1871037
UP000571391	1871037
UP000572230	1871037
UP000572813	1871037
UP000578216	1871037
UP000579775	1871037
UP000583029	1871037
UP000583398	1871037
UP000588137	1871037
UP000695978	1871037
UP000697308	1871037
UP000713115	1871037
UP000714744	1871037
UP000726968	1871037
UP000727031	1871037
UP000731434	1871037
UP000736984	1871037
UP000737505	1871037
UP000737900	1871037
UP000738699	1871037
UP000743287	1871037
UP000743657	1871037
UP000746855	1871037
UP000747270	1871037
UP000748137	1871037
UP000757221	1871037
UP000757314	1871037
UP000757618	1871037
UP000760364	1871037
UP000761720	1871037
UP000767860	1871037
UP000768743	1871037
UP000771843	1871037
UP000777545	1871037
UP000780740	1871037
UP000783866	1871037
UP000786268	1871037
UP000787096	1871037
UP000811072	1871037
UP000811567	1871037
UP000822201	1871037
UP001157836	1871037
UP001161268	1871037
UP000229866	1871043
UP000315504	1871043
UP000315748	1871043
UP000317083	1871043
UP000317449	1871043
UP000317610	1871043
UP000318073	1871043
UP000318171	1871043
UP000318890	1871043
UP000318979	1871043
UP000319471	1871043
UP000319651	1871043
UP000320070	1871043
UP000320865	1871043
UP000447581	1871043
UP000670373	1871043
UP000266264	1871044
UP000248565	1871047
UP000249187	1871047
UP000259940	1871047
UP000262940	1871047
UP000263289	1871047
UP000263388	1871047
UP000264361	1871047
UP000270662	1871047
UP000319398	1871047
UP000319994	1871047
UP000321345	1871047
UP000326667	1871047
UP000327400	1871047
UP000633784	1871047
UP000664131	1871048
UP000664140	1871048
UP000808230	1871048
UP000885894	1871048
UP000886264	1871048
UP000886398	1871048
UP000321603	1871049
UP000665655	1871049
UP000318906	1871050
UP000664129	1871050
UP000664296	1871050
UP000664473	1871050
UP000321153	1871052
UP000664281	1871052
UP000226748	1871053
UP000316817	1871053
UP000317276	1871053
UP000319382	1871053
UP000319904	1871053
UP000320861	1871053
UP000598581	1871053
UP000673303	1871053
UP000673358	1871053
UP000673476	1871053
UP000264419	1871054
UP000321134	1871063
UP000601017	1871063
UP000609900	1871063
UP000283256	1871066
UP000283301	1871066
UP000283330	1871066
UP000283342	1871066
UP000283372	1871066
UP000283397	1871066
UP000283415	1871066
UP000283428	1871066
UP000283439	1871066
UP000283462	1871066
UP000283464	1871066
UP000283508	1871066
UP000283556	1871066
UP000283574	1871066
UP000283636	1871066
UP000283714	1871066
UP000283741	1871066
UP000283977	1871066
UP000284014	1871066
UP000284025	1871066
UP000284070	1871066
UP000284139	1871066
UP000284162	1871066
UP000284213	1871066
UP000284224	1871066
UP000284271	1871066
UP000284347	1871066
UP000284388	1871066
UP000284401	1871066
UP000284412	1871066
UP000284439	1871066
UP000284488	1871066
UP000284499	1871066
UP000284538	1871066
UP000284568	1871066
UP000284620	1871066
UP000284746	1871066
UP000284862	1871066
UP000284872	1871066
UP000284956	1871066
UP000284996	1871066
UP000285111	1871066
UP000285144	1871066
UP000285194	1871066
UP000285268	1871066
UP000285293	1871066
UP000285297	1871066
UP000285308	1871066
UP000285312	1871066
UP000285314	1871066
UP000285337	1871066
UP000285360	1871066
UP000285364	1871066
UP000285372	1871066
UP000285488	1871066
UP000285493	1871066
UP000285587	1871066
UP000285704	1871066
UP000285761	1871066
UP000285772	1871066
UP000285783	1871066
UP000285789	1871066
UP000285810	1871066
UP000285827	1871066
UP000285836	1871066
UP000285846	1871066
UP000285873	1871066
UP000285949	1871066
UP000285952	1871066
UP000285966	1871066
UP000285973	1871066
UP000285997	1871066
UP000286109	1871066
UP000286118	1871066
UP000286170	1871066
UP000286174	1871066
UP000286229	1871066
UP000286265	1871066
UP000286285	1871066
UP000286297	1871066
UP000286315	1871066
UP000286349	1871066
UP000286396	1871066
UP000286403	1871066
UP000286418	1871066
UP000286435	1871066
UP000286478	1871066
UP000286527	1871066
UP000286537	1871066
UP000286549	1871066
UP000286570	1871066
UP000315249	1871066
UP000315297	1871066
UP000315335	1871066
UP000315360	1871066
UP000315362	1871066
UP000315505	1871066
UP000315582	1871066
UP000315712	1871066
UP000315713	1871066
UP000315764	1871066
UP000315861	1871066
UP000315941	1871066
UP000316055	1871066
UP000316097	1871066
UP000316133	1871066
UP000316222	1871066
UP000316283	1871066
UP000316322	1871066
UP000316383	1871066
UP000316438	1871066
UP000316513	1871066
UP000316516	1871066
UP000316652	1871066
UP000316757	1871066
UP000316814	1871066
UP000316820	1871066
UP000316829	1871066
UP000316906	1871066
UP000316937	1871066
UP000317006	1871066
UP000317037	1871066
UP000317084	1871066
UP000317121	1871066
UP000317312	1871066
UP000317313	1871066
UP000317399	1871066
UP000317620	1871066
UP000317683	1871066
UP000317922	1871066
UP000317966	1871066
UP000318060	1871066
UP000318062	1871066
UP000318117	1871066
UP000318131	1871066
UP000318229	1871066
UP000318504	1871066
UP000318560	1871066
UP000318561	1871066
UP000318696	1871066
UP000318743	1871066
UP000318770	1871066
UP000318804	1871066
UP000318957	1871066
UP000318958	1871066
UP000319067	1871066
UP000319149	1871066
UP000319241	1871066
UP000319270	1871066
UP000319301	1871066
UP000319305	1871066
UP000319327	1871066
UP000319364	1871066
UP000319405	1871066
UP000319443	1871066
UP000319500	1871066
UP000319508	1871066
UP000319560	1871066
UP000319661	1871066
UP000319683	1871066
UP000319707	1871066
UP000319820	1871066
UP000319821	1871066
UP000319842	1871066
UP000319850	1871066
UP000319940	1871066
UP000320015	1871066
UP000320074	1871066
UP000320202	1871066
UP000320346	1871066
UP000320368	1871066
UP000320413	1871066
UP000320668	1871066
UP000320724	1871066
UP000320784	1871066
UP000320795	1871066
UP000320894	1871066
UP000320905	1871066
UP000653135	1871066
UP000698492	1871066
UP000738189	1871066
UP000556774	1871068
UP000557018	1871068
UP000582664	1871068
UP000711775	1871068
UP000733348	1871068
UP000262162	1871070
UP000264485	1871070
UP000264705	1871070
UP000291115	1871070
UP000293230	1871070
UP000293862	1871070
UP000462264	1871070
UP000799412	1871070
UP000257800	1871071
UP000262518	1871071
UP000263837	1871071
UP000266138	1871071
UP000291092	1871071
UP000291632	1871071
UP000292150	1871071
UP000292155	1871071
UP000292200	1871071
UP000292837	1871071
UP000293040	1871071
UP000322241	1871071
UP000515426	1871071
UP000552899	1871071
UP000741855	1871071
UP000510787	1871072
UP000518542	1871072
UP000519836	1871072
UP000523823	1871072
UP000524865	1871072
UP000525718	1871072
UP000534820	1871072
UP000536528	1871072
UP000536710	1871072
UP000538097	1871072
UP000549692	1871072
UP000556943	1871072
UP000557126	1871072
UP000569082	1871072
UP000571642	1871072
UP000571920	1871072
UP000572127	1871072
UP000666994	1871072
UP000679536	1871072
UP000737531	1871072
UP000745817	1871072
UP000755784	1871072
UP000226866	1871086
UP000248829	1871086
UP000249867	1871086
UP000257494	1871086
UP000259968	1871086
UP000260985	1871086
UP000261748	1871086
UP000262179	1871086
UP000262938	1871086
UP000264162	1871086
UP000315415	1871086
UP000317223	1871086
UP000317386	1871086
UP000318072	1871086
UP000318193	1871086
UP000318238	1871086
UP000318779	1871086
UP000318832	1871086
UP000510777	1871086
UP000718165	1871086
UP000723201	1871086
UP000737186	1871086
UP000245977	1871111
UP000260913	1871176
UP000318121	1871186
UP000613525	1871320
UP000196784	1871322
UP000196763	1871323
UP000196862	1871324
UP000257577	1871328
UP000776176	1871330
UP000262772	1871331
UP000263120	1871331
UP000093352	1871336
UP000319424	1871336
UP000260813	1871351
UP000885759	187137
UP000886105	187137
UP000885771	187145
UP000885779	187145
UP000886005	187145
UP000886111	187145
UP000886124	187145
UP000263239	1871619
UP000236919	1871628
UP000094056	1872076
UP000227033	1872084
UP000695421	1872084
UP000702052	1872084
UP000712445	1872084
UP000718947	1872084
UP000731568	1872084
UP000736288	1872084
UP000736513	1872084
UP000782060	1872084
UP000783241	1872084
UP000263042	1872094
UP000448046	1872102
UP000236907	1872107
UP000237080	1872107
UP000445972	1872109
UP000480136	1872109
UP000222406	1872112
UP000223163	1872112
UP000258184	1872112
UP000262424	1872112
UP000263514	1872112
UP000462599	1872113
UP001237243	1872114
UP000746742	1872116
UP000221235	1872118
UP000242805	1872119
UP000734945	1872121
UP000316410	1872122
UP000317181	1872122
UP000664016	1872122
UP000231533	1872125
UP000435899	1872138
UP000440302	1872138
UP000465873	1872138
UP000478898	1872138
UP000490530	1872138
UP000224631	1872390
UP000229402	1872390
UP000231627	1872390
UP000231713	1872390
UP000702261	1872390
UP000772669	1872390
UP000779480	1872390
UP000780538	1872390
UP000667735	1872397
UP000669098	1872397
UP000669219	1872397
UP000227106	1872419
UP000222608	1872427
UP000227143	1872427
UP000230294	1872427
UP000230612	1872427
UP000243850	1872427
UP000722209	1872427
UP000811172	1872429
UP000228995	1872435
UP000321142	1872437
UP000673470	1872437
UP000674495	1872437
UP000707032	1872440
UP000762507	1872440
UP000885941	1872442
UP000885974	1872442
UP000886341	1872442
UP000261791	1872444
UP000261956	1872444
UP000263052	1872444
UP000264326	1872444
UP000665220	1872444
UP000665426	1872444
UP000665464	1872444
UP000667127	1872444
UP000722993	1872444
UP000743204	1872444
UP000811816	1872444
UP000436498	1872447
UP000226174	1872455
UP000678142	1872455
UP000267320	1872471
UP000729427	1872471
UP000765119	1872471
UP000229316	1872480
UP000229349	1872480
UP000571762	1872480
UP000664111	1872480
UP000667564	1872480
UP000263107	1872491
UP000271292	1872493
UP000550398	1872500
UP000764103	1872501
UP000674324	1872502
UP000717657	1872519
UP000781526	1872519
UP000805466	1872519
UP000805571	1872519
UP000673306	1872530
UP000674691	1872530
UP000744059	1872531
UP000261927	1872532
UP000542447	1872568
UP000315027	1872578
UP000316654	1872578
UP000320391	1872578
UP000321964	1872578
UP000609944	1872578
UP000675116	1872578
UP000710403	1872578
UP000764955	1872578
UP000243211	1872586
UP000712899	1872623
UP000287626	1872626
UP000711445	1872626
UP000885890	1872626
UP000616469	1872628
UP000221375	1872629
UP000224791	1872629
UP000226573	1872629
UP000234942	1872629
UP000234949	1872629
UP000243362	1872629
UP000611097	1872629
UP000722801	1872629
UP000885971	1872629
UP000568712	1872633
UP000243946	1872635
UP000262348	1872635
UP000629458	1872635
UP000812309	1872635
UP000730810	1872648
UP000546065	1872650
UP000721393	1872650
UP000230985	1872654
UP000242689	1872654
UP000625724	1872660
UP000708891	1872664
UP000767780	1872664
UP000672756	1872668
UP000672825	1872668
UP000322915	1872678
UP000294257	1872711
UP000001962	187272
UP000005263	187303
UP000048926	187304
UP000598467	187304
UP000664096	187304
UP000651326	1873125
UP000095069	1873126
UP000191905	1873176
UP000754226	187327
UP000037848	187330
UP000658924	1873460
UP000257441	1873462
UP000258019	1873462
UP000271782	1873462
UP000320262	1873462
UP000535309	1873462
UP000552028	1873462
UP000622849	1873462
UP000629249	1873462
UP000630336	1873462
UP000637419	1873462
UP000665863	1873462
UP000740787	1873462
UP000749126	1873462
UP000757898	1873462
UP000758581	1873462
UP000784197	1873462
UP000785367	1873462
UP000798381	1873462
UP000811848	1873462
UP000447738	1873463
UP000467538	1873463
UP000468742	1873463
UP000262136	1873464
UP000263554	1873464
UP000429642	1873464
UP000439336	1873464
UP000186268	1873482
UP000186277	1873484
UP000185608	1873524
UP000186165	1873524
UP000093374	1873714
UP000093525	1873715
UP000252029	1873716
UP000243660	1873883
UP000261829	1873897
UP000269150	1874061
UP000309872	1874115
UP000571817	1874116
UP000005223	187420
UP000509448	1874277
UP000177445	1874317
UP000222422	1874361
UP000230022	1874361
UP000734789	1874361
UP000190868	1874362
UP000286905	1874629
UP000287832	1874629
UP000503164	1874630
UP000226561	1874826
UP000262306	1874826
UP000320223	1874826
UP000560848	1874826
UP000662124	1874826
UP000667450	1874826
UP000698717	1874826
UP000705409	1874826
UP000712426	1874826
UP000718825	1874826
UP000731889	1874826
UP000736406	1874826
UP000742849	1874826
UP000768758	1874826
UP000778818	1874826
UP000808734	1874826
UP000234329	187490
UP000217209	187491
UP000185497	187493
UP000215405	1876515
UP000198253	1877
UP000198781	187868
UP000250085	187880
UP000261875	1878942
UP000094468	1878999
UP000245377	1879010
UP000245864	1879010
UP000248708	1879010
UP000248796	1879010
UP000249429	1879010
UP000249805	1879010
UP000253747	1879010
UP000253828	1879010
UP000253926	1879010
UP000256639	1879010
UP000256666	1879010
UP000256772	1879010
UP000257365	1879010
UP000257616	1879010
UP000257956	1879010
UP000259336	1879010
UP000259652	1879010
UP000260264	1879010
UP000260419	1879010
UP000261789	1879010
UP000261869	1879010
UP000261893	1879010
UP000261940	1879010
UP000261994	1879010
UP000262009	1879010
UP000262095	1879010
UP000262278	1879010
UP000262334	1879010
UP000262391	1879010
UP000262522	1879010
UP000262528	1879010
UP000262544	1879010
UP000262585	1879010
UP000262721	1879010
UP000262722	1879010
UP000262748	1879010
UP000263068	1879010
UP000263078	1879010
UP000263122	1879010
UP000263183	1879010
UP000263360	1879010
UP000263459	1879010
UP000263539	1879010
UP000263573	1879010
UP000263697	1879010
UP000263862	1879010
UP000263959	1879010
UP000263988	1879010
UP000264073	1879010
UP000264175	1879010
UP000264184	1879010
UP000264196	1879010
UP000264279	1879010
UP000264300	1879010
UP000264303	1879010
UP000264385	1879010
UP000264412	1879010
UP000264415	1879010
UP000264470	1879010
UP000264499	1879010
UP000264576	1879010
UP000264579	1879010
UP000264593	1879010
UP000264641	1879010
UP000264760	1879010
UP000264788	1879010
UP000266646	1879010
UP000288480	1879010
UP000319717	1879010
UP000436081	1879010
UP000439926	1879010
UP000447881	1879010
UP000452319	1879010
UP000462530	1879010
UP000462613	1879010
UP000471742	1879010
UP000488836	1879010
UP000519113	1879010
UP000520809	1879010
UP000527072	1879010
UP000540068	1879010
UP000540422	1879010
UP000543512	1879010
UP000546316	1879010
UP000548406	1879010
UP000554110	1879010
UP000555848	1879010
UP000556725	1879010
UP000558231	1879010
UP000560314	1879010
UP000561641	1879010
UP000570612	1879010
UP000573388	1879010
UP000576352	1879010
UP000576949	1879010
UP000585172	1879010
UP000590127	1879010
UP000591424	1879010
UP000681864	1879010
UP000696128	1879010
UP000697801	1879010
UP000699213	1879010
UP000699629	1879010
UP000702113	1879010
UP000703905	1879010
UP000707625	1879010
UP000713239	1879010
UP000713301	1879010
UP000715684	1879010
UP000717104	1879010
UP000718263	1879010
UP000718972	1879010
UP000719714	1879010
UP000723740	1879010
UP000724687	1879010
UP000726012	1879010
UP000726841	1879010
UP000729036	1879010
UP000734525	1879010
UP000734599	1879010
UP000736842	1879010
UP000737972	1879010
UP000738501	1879010
UP000738850	1879010
UP000739946	1879010
UP000742341	1879010
UP000745521	1879010
UP000748435	1879010
UP000748672	1879010
UP000748982	1879010
UP000749437	1879010
UP000752188	1879010
UP000755059	1879010
UP000755765	1879010
UP000756419	1879010
UP000757324	1879010
UP000759269	1879010
UP000765310	1879010
UP000765510	1879010
UP000766739	1879010
UP000766987	1879010
UP000768042	1879010
UP000768294	1879010
UP000769356	1879010
UP000769401	1879010
UP000770234	1879010
UP000772512	1879010
UP000776623	1879010
UP000776659	1879010
UP000776967	1879010
UP000777827	1879010
UP000777832	1879010
UP000778742	1879010
UP000781575	1879010
UP000784450	1879010
UP000786333	1879010
UP000788579	1879010
UP000789981	1879010
UP000806413	1879010
UP000806437	1879010
UP000811031	1879010
UP000811096	1879010
UP000811227	1879010
UP000811594	1879010
UP000811631	1879010
UP000811906	1879010
UP000813381	1879010
UP000823880	1879010
UP000823881	1879010
UP000823931	1879010
UP000823932	1879010
UP000824015	1879010
UP000824018	1879010
UP000824020	1879010
UP000824021	1879010
UP000824050	1879010
UP000824053	1879010
UP000824067	1879010
UP000824103	1879010
UP000824117	1879010
UP000885622	1879010
UP000885630	1879010
UP000885634	1879010
UP000885700	1879010
